fec.gov
title,Two Year Summary
description,2008 Other Committees Contributions
timestamp,Mon Mar 07 05:50:24 GMT 2016
copyright,"Copyright 2012, Federal Election Commission."
cand_id,P00003392
cand_nm,CLINTON, HILLARY RODHAM
"Contributor Name","Description","City","State","Zip","Receipt Date","Amount","Memo Code","Report Type","Report Year","Image Number","Transaction Code","Other Id","Candidate Id","Transaction PGI",
"LATINA SOL PAC","","LOS ANGELES","CA","90048","02/29/2008","$2,300.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471930","18K","C00433896","","P",
"LATINO AMERICAN DEMOCRATIC ASSOCIATION OF BERGEN COUNTY","PERMISSIBLE FUNDS","SOUTH HACKENSACK","NJ","07606","04/30/2008","$1,000.00","","M5","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991138863","","","","P",
"LAURA CHICK COMMITTEE","REFUNDED IN PART NEXT PERIOD","FEDERAL","CA","90012","02/21/2007","$1,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555693","","","","P",
"LAURA CHICK COMMITTEE","REFUNDED NEXT PERIOD","FEDERAL","CA","90012","02/21/2007","$3,600.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555693","","","","G",
"LAVINE FOR GOOD GOVERNMENT","PERMISSIBLE FUNDS","SEA CLIFF","NY","11579","06/25/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240959","","","","P",
"LEADERSHIP IN A NEW CENTURY PAC","","LITTLE ROCK","AR","72201","07/02/2008","$5,000.00","","M8","2008","http://docquery.fec.gov/cgi-bin/fecimg/?13960789482","18K","C00366179","","P",
"LEG PAC","","WASHINGTON","DC","20003","07/31/2008","$5,000.00","","M8","2008","http://docquery.fec.gov/cgi-bin/fecimg/?13960789482","18K","C00385534","","P",
"LEO A DALY COMPANY PAC","","OMAHA","NE","68114","03/22/2007","$2,300.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555693","18K","C00402727","","P",
"LEVEL 3 COMMUNICATIONS INC","","BROOMFIELD","CO","80021","11/08/2007","$5,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912727","18K","C00347385","","P",
"LIEBER 2012","PERMISSIBLE FUNDS","SACRAMENTO","CA","95841","11/08/2007","$1,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912728","","","","P",
"LIFEPOINT HOSPITALS INC. GOOD GOVERNMENT FUND","","BRENTWOOD","TN","37027","02/21/2008","$1,000.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471930","18K","C00347955","","P",
"LIONEL SAWYER & COLLINS PAC","","LAS VEGAS","NV","89101","06/30/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240959","18K","C00266460","","P",
"LOCAL 68 ENGINEERS POLITICAL ACTION COMMITTEE FEDE","","WEST CALDWELL","NJ","07006","08/14/2007","$5,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526337","18K","C00138966","","P",
"LOCAL 68 ENGINEERS POLITICAL ACTION COMMITTEE FEDERAL ACCOUNT","","WEST CALDWELL","NJ","07006","12/31/2007","$5,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912728","18K","C00138966","","G",
"LOCAL 98 IBEW COMMITTEE ON POLITICAL EDUCATION","","PHILADELPHIA","PA","19130","03/26/2007","$5,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555694","18K","C00162818","","P",
"LOCAL NO. 349 ELECTRO PAC FUND","PERMISSIBLE FUNDS","MIAMI","FL","33125","12/24/2007","$1,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912728","","","","P",
"LOCKE LIDDELL & SAPP PLLC","","HOUSTON","TX","77002","09/25/2007","$1,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526337","18K","C00117861","","P",
"LOCKRIDGE GRINDAL NAUEN PLLP","","MINNEAPOLIS","MN","55401","04/16/2008","$500.00","","M5","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991138863","18K","C00167916","","P",
"LOCKRIDGE GRINDAL NAUEN PLLP PAC","PARTNERSHIP--PARTNERS BELOW IF ITEMIZED","MINNEAPOLIS","MN","55401","06/11/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240979","18K","C00167916","","P",
"LOCKYER 2010","PERMISSABLE FUNDS","SACRAMENTO","CA","95841","03/31/2007","$1,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555694","","","","P",
"LOUISE SLAUGHTER RE-ELECTION COMMITTEE","","HONEOYE","NY","14471","02/29/2008","$2,000.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471931","18K","C00213611","H6NY03031","G",
"LOUISE SLAUGHTER RE-ELECTION COMMITTEE","","HONEOYE","NY","14471","02/29/2008","$2,000.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471931","18K","C00213611","H6NY03031","P",
"LUCILLE ROYBAL-ALLARD FOR CONGRESS","","KENSINGTON","MD","20895","01/31/2008","$2,000.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978638","18K","C00259143","H2CA33048","P",
"LUECKE FOR MAYOR","PERMISSIBLE FUNDS","SOUTH BEND","IN","46634","12/31/2007","$1,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912729","","","","P",
"LUTHER FOR CONGRESS VOLUNTEER COMMITTEE","","EDEN PRAIRIE","MN","55347","12/12/2007","$2,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912729","18K","C00165449","H2MN06073","P",
"LUTHER FOR CONGRESS VOLUNTEER COMMITTEE","","EDEN PRAIRIE","MN","55347","12/12/2007","$2,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912729","18K","C00165449","H2MN06073","G",
"LYNN CLARKE FOR JUSTICE","","GETZVILLE","NY","14068","09/18/2007","$250.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526337","","","","P",
"M & T BANK PAC","","BUFFALO","NY","14203","09/30/2007","$1,250.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526338","18K","C00137273","","P",
"M W W GROUP PAC","","EAST RUTHERFORD","NJ","07073","01/09/2008","$2,500.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978639","18K","C00413575","","P",
"M-PAC","","WASHINGTON","DC","20005","07/31/2008","$5,000.00","","M8","2008","http://docquery.fec.gov/cgi-bin/fecimg/?13960789482","18K","C00365270","","P",
"MACANDREWS & FORBES HOLDINGS INC","","NEW YORK","NY","10021","03/26/2007","$5,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555694","18K","C00432856","","P",
"MACANDREWS & FORBES HOLDINGS PAC","","NEW YORK","NY","10065","02/29/2008","$2,300.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471931","18K","C00432856","","G",
"MACANDREWS & FORBES HOLDINGS PAC","","NEW YORK","NY","10065","05/15/2008","$2,700.00","","M6","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28932074710","18K","C00432856","","P",
"MAJORITY PAC","","JOHNSTOWN","PA","15901","04/16/2008","$5,000.00","","M5","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991138864","18K","C00426023","","P",
"MALMUD FOR COUNCIL","PERMISSIBLE FUNDS","WHITE PLAINS","NY","10605","04/16/2008","$250.00","","M5","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991138864","","","","P",
"MALONEY FOR CONGRESS","","NEW YORK","NY","10128","06/15/2007","$500.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240959","18K","C00273169","H2NY14037","P",
"MALONEY FOR CONGRESS","","NEW YORK","NY","10128","02/14/2007","$500.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555695","18K","C00273169","H2NY14037","P",
"MALONEY FOR CONGRESS","","NEW YORK","NY","10128","03/22/2007","$1,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555695","18K","C00273169","H2NY14037","P",
"MARION BERRY FOR CONGRESS","","JONESBORO","AR","72403","12/04/2007","$2,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912730","18K","C00313734","H6AR01072","P",
"MARK LEGISLATION & EDUCATION COMMITTEE","","LAWRENCE","MA","01842","03/31/2007","$500.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555695","","","","P",
"MARK PRYOR FOR U.S. SENATE","","LITTLE ROCK","AR","72203","07/31/2008","$2,000.00","","M8","2008","http://docquery.fec.gov/cgi-bin/fecimg/?13960789483","18K","C00366401","S0AR00028","P",
"MARK SCHAUER FOR STATE SENATE","PERMISSIBLE FUNDS","BATTLE CREEK","MI","49017","06/30/2007","$100.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240960","","","","P",
"MARSHALL FOR QUEENS 2005","PERMISSIBLE FUNDS","EAST ELMHURST","NY","11369","09/27/2007","$1,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526338","","","","P",
"MARTIN HEINRICH FOR CONGRESS, INC","","ALBUQUERQUE","NM","87106","08/22/2008","$250.00","","M9","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28992893808","18K","C00434563","H8NM01224","P",
"MASSACHUSETTS ASSOCIATION OF COMMUNITY HEALTH PAC","PERMISSIBLE FUNDS","BOSTON","MA","02108","02/22/2008","$250.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471932","","","","P",
"MAXIMUS, INC. PAC","","RESTON","VA","20190","06/15/2007","$2,300.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240960","18K","C00343707","","P",
"MAYOR BROWNS LEADERSHIP COUNCIL","PERMISSIBLE FUNDS","BUFFALO","NY","14201","06/25/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240960","","","","G",
"MAYOR BROWNS LEADERSHIP COUNCIL","PERMISSIBLE FUNDS","BUFFALO","NY","14201","06/25/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240961","","","","P",
"MAYOR PABEY BOOSTER COMMITTEE","PERMISSIBLE FUNDS","EAST CHICAGO","IN","46312","12/31/2007","$100.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912730","","","","P",
"MBC PAC","","BALTIMORE","MD","21203","09/13/2007","$2,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526338","18K","C00186064","","P",
"MBNA CORPORATION FEDERAL POLITICAL COMMITTEE","","WILMINGTON","DE","19884","11/08/2007","$5,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912730","18K","C00252866","","P",
"MCCLOSKEY COMMITTEE","PERMISSIBLE FUNDS","TOLEDO","OH","43609","03/18/2008","$500.00","","M4","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991181724","","","","P",
"MCGUIRE FOR SHERIFF","PERMISSIBLE FUNDS","HACKENSACK","NJ","07601","02/22/2008","$1,000.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471932","","","","P",
"MCGUIRE WOODS","","RICHMOND","VA","23219","01/07/2008","$1,000.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978639","18K","C00225342","","P",
"MCGUIREWOODS","","RICHMOND","VA","23219","12/04/2007","$1,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912731","18K","C00225342","","P",
"MCNERNEY FOR COUNTY EXECUTIVE","PERMISSIBLE FUNDS","HACKENSACK","NJ","07601","02/22/2008","$1,000.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471932","","","","P",
"MEDIMMUNE PAC","","GAITHERSBURG","MD","20878","09/10/2007","$2,300.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526339","18K","C00399725","","P",
"METCALF FEDERAL RELATIONS PAC","","ALEXANDRIA","VA","22314","06/13/2007","$5,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240961","18K","C00402479","","P",
"METLIFE, INC. EMPLOYEES' POLITICAL PARTICIPATION FUND A","","LONG ISLAND CITY","NY","11101","09/13/2007","$5,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526339","18K","C00040923","","P",
"MEYER, SUOZZI, ENGLISH KLEIN P.C FEDERAL PAC","","GARDEN CITY","NY","11530","12/24/2007","$750.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912731","18K","C00152983","","P",
"MICHAEL MCNULTY FOR CONGRESS","REFUND IN PART NEXT PERIOD","GREEN ISLAND","NY","12183","03/26/2007","$2,300.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555696","18K","C00230417","H8NY23084","G",
"MICHAEL MCNULTY FOR CONGRESS","REFUND IN PART NEXT PERIOD","GREEN ISLAND","NY","12183","03/26/2007","$2,300.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555696","18K","C00230417","H8NY23084","P",
"MICHIGAN INDEPENDENT POLITICAL ACTION COMMITTEE","","DETROIT","MI","48226","08/10/2007","$1,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526339","18K","C00292367","","P",
"MIKE ENG FOR ASSEMBLY","PERMISSIBLE FUNDS","LOS ANGELES","CA","90048","09/10/2007","$1,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526340","","","","P",
"MIKE EVANS FOR LT. GOVERNOR","PERMISSIBLE FUNDS","ARNOLD","MO","63010","09/25/2007","$250.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526340","","","","P",
"MIKE ROSS FOR CONGRESS COMMITTEE","","PRESCOTT","AR","71857","09/05/2007","$2,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526340","18K","C00345710","H0AR04038","P",
"MIKE THOMPSON FOR CONGRESS","","SACRAMENTO","CA","95841","02/21/2008","$300.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471933","18K","C00326363","H8CA01109","G",
"MIKE THOMPSON FOR CONGRESS","","SACRAMENTO","CA","95841","02/21/2008","$2,000.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471933","18K","C00326363","H8CA01109","P",
"MIKE WEAVER FOR CONGRESS","","RADCLIFF","KY","40159","03/31/2007","$2,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555696","18K","C00417485","H6KY02050","P",
"MILLER ALFANO & RASPANTI PAC","","PHILA","PA","19103","03/26/2007","$2,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555697","18K","C00388769","","P",
"MODERATE VICTORY FUND","* IN-KIND: TRAVEL","GAITHERSBURG","MD","20883","03/06/2008","$1,500.00","","M4","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991181724","18K","C00402255","","P",
"MOORE FOR SENATE COMMITTEE","PERMISSIBLE FUNDS","UXBRIDGE","MA","01569","06/15/2007","$500.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240961","","","","P",
"MOVING AMERICA FOWARD","","MELBOURNE","FL","32940","04/30/2008","$5,000.00","","M5","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991138864","18K","C00375451","","P",
"MOVING PHOENIX FORWARD PAC","","PHOENIX","AZ","85004","02/12/2008","$2,300.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471933","18K","C00442459","","P",
"MTI PAC","","ALBANY","NY","12205","12/17/2007","$2,300.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912731","18K","C00408971","","P",
"MURTHA, CULLINA, RICHTER AND PINNEY PAC II","","HARTFORD","CT","06103","03/31/2007","$1,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555697","","C00216028","","P",
"MWH AMERICAS INC EMPLOYEES","","BROOMFIELD","CO","80021","03/31/2007","$5,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555697","18K","C00242370","","P",
"NADLER FOR CONGRESS","","NEW YORK","NY","10014","01/23/2008","$2,000.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978639","18K","C00290825","H2NY17071","P",
"NALC'S POLITICAL ACTION COMMITTEE","* IN-KIND: IN-KIND CONTRIBUTION","WASHINGTON","DC","20001","10/08/2007","$439.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912732","15Z","C00023580","","P",
"NALCO","","NAPERVILLE","IL","60563","03/31/2007","$2,300.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555698","18K","C00144063","","P",
"NANCY PELOSI FOR CONGRESS","","SAN FRANCISCO","CA","94104","09/23/2008","$2,000.00","","M10","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28933621651","18K","C00213512","H8CA05035","P",
"NARAL","","WASHINGTON","DC","20005","07/14/2008","$5,000.00","","M8","2008","http://docquery.fec.gov/cgi-bin/fecimg/?13960789483","18K","C00079541","","P",
"NARRAGANSETT BAY PAC","","CRANSTON","RI","02920","09/30/2008","$5,000.00","","M10","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28933621652","18K","C00403592","","P",
"NASSAU COMMUNITY COLLEGE ADJUNCT FACULTY ASSOCI","PERMISSIBLE FUNDS","CARLE PLACE","NY","11514","01/09/2008","$1,000.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978640","","","","P",
"NATIONAL ACADEMY OF ELDER LAW ATTORNEYS SENIOR RIGHTS PAC","","TUCSON","AZ","85716","02/29/2008","$5,000.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471934","18K","C00393553","","P",
"NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION PAC","","WASHINGTON","DC","20005","09/26/2008","$5,000.00","","M10","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28933621652","18K","C00238725","","P",
"NATIONAL ASSOCIATION OF SOCIAL WORKERS","","WASHINGTON","DC","20002","09/23/2008","$1,000.00","","M10","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28933621652","18K","C00060707","","P",
"NATIONAL ELEVATOR CONSTRUCTORS PAC","","COLUMBIA","MD","21046","06/09/2008","$5,000.00","","M7","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991547571","18K","C00383950","","P",
"NATIONAL LIMOUSINE ASSOCIATION","","MARLTON","NJ","08053","11/13/2007","$2,300.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912732","18K","C00359380","","P",
"NATIONAL SEMICONDUCTOR CORP EMPL PAC","","SUNNYVALE","CA","94086","04/20/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240962","18K","C00126011","","P",
"NATIONAL WOMEN'S POLITICAL CAUCUS","","WASHINGTON","DC","20036","02/22/2008","$1,000.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471934","18K","C00034256","","P",
"NATIONAL WOMEN'S POLITICAL CAUCUS","","WASHINGTON","DC","20036","02/22/2008","$1,000.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471934","18K","C00034256","","P",
"NEIGHBORS UNITED TO ELECT FRANK DICLCCO","PERMISSIBLE FUNDS","PHILADELPHIA","PA","19107","09/30/2007","$1,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526341","","","","P",
"NEW JERSEY DENTAL ASSOCIATION PAC","","NORTH BRUNSWICK","NJ","08902","01/22/2008","$1,000.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978640","18K","C00326918","","P",
"NEW JERSEY FIRST","","NEWARK","NJ","07102","09/30/2008","$5,000.00","","M10","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28933621653","18K","C00391458","","P",
"NEW MEXICANS FOR MARTY","","ALBUQUERQUE","NM","87199","02/11/2008","$2,000.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471935","18K","C00440206","S8NM00176","P",
"NEW MILLENNIUM PAC","","UNION CITY","NJ","07087","02/06/2008","$5,000.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471935","18K","C00349233","","P",
"NEW YORK BANKERS ASSOCIATION PAC","","NEW YORK","NY","10016","06/29/2007","$4,600.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240962","18K","C00081422","","P",
"NEW YORK MERCANTILE EXCHANGE","","NEW YORK","NY","10282","03/31/2007","$5,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555698","18K","C00230185","","P",
"NEW YORK MERCANTILE EXCHANGE","","NEW YORK","NY","10282","03/31/2007","$5,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555698","18K","C00230185","","G",
"NEW YORK STATE HOSPITAL AND HELATHCARE ASSOCIATIONS' FEDERAL PAC","","RENSSELAER","NY","12144","09/13/2007","$1,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526341","18K","C00160259","","P",
"NEW YORK STATE HOSPITAL AND HELATHCARE ASSOCIATIONS' FEDERAL PAC","","RENSSELAER","NY","12144","02/29/2008","$2,000.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471935","18K","C00160259","","P",
"NEW YORK STATE HOSPITAL AND HELATHCARE ASSOCIATIONS' FEDERAL PAC","","RENSSELAER","NY","12144","03/31/2008","$500.00","","M4","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991181725","18K","C00160259","","P",
"NEW YORKERS FOR THOMPSON","PERMISSIBLE FUNDS","BROOKLYN","NY","11241","11/12/2007","$1,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912732","","","","P",
"NITA LOWEY FOR CONGRESS","","WHITE PLAINS","NY","10605","01/31/2008","$2,000.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978640","18K","C00219881","H8NY20056","P",
"NITA LOWEY FOR CONGRESS","","WHITE PLAINS","NY","10605","01/31/2008","$2,000.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978641","18K","C00219881","H8NY20056","G",
"NIXON PEABODY LLP FEDERAL PAC","","ROCHESTER","NY","14603","04/16/2007","$2,300.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240962","18K","C00404178","","P",
"NIXON PEABODY LLP FEDERAL PAC","","ROCHESTER","NY","14604","04/23/2008","$1,000.00","","M5","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991138865","18K","C00404178","","G",
"NIXON PEABODY LLP FEDERAL PAC","","ROCHESTER","NY","14603","03/31/2007","$1,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555699","18K","C00404178","","P",
"NIXON PEABODY LLP FEDERAL PAC","","ROCHESTER","NY","14603","03/31/2007","$1,700.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555699","18K","C00404178","","P",
"NOR PAC","","ENGLEWOOD","NJ","07631","09/30/2007","$5,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526341","18K","C00247403","","P",
"NORTHWEST AIRLINES POLITICAL ACTION COMMITTEE","","WASHINGTON","DC","20005","11/08/2007","$2,300.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912733","18K","C00104802","","P",
"NOW/PAC NATIONAL ORGANIZATION FOR","","WASHINGTON","DC","20005","12/18/2007","$5,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912733","18K","C00092247","","P",
"NRG ENERGY POLITICAL ACTION COMMITTEE","","PRINCETON","NJ","08540","03/29/2007","$5,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555699","18K","C00366559","","P",
"NRG ENERGY POLITICAL ACTION COMMITTEE","","PRINCETON","NJ","08540","03/29/2007","$5,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555700","18K","C00366559","","G",
"NYC STAGEHANDS","","NEW YORK","NY","10036","12/04/2007","$500.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912733","18K","C00325639","","P",
"NYC STAGEHANDS, INC PAC","","NEW YORK","NY","10036","06/25/2007","$2,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240963","18K","C00325639","","P",
"NYS PIPE TRADES PAC","PERMISSABLE FUNDS","SOUTH GLENS FALLS","NY","12803","03/31/2007","$1,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555700","18K","C00354142","","P",
"O'MELVENY & MYERS","","WASHINGTON","DC","20006","03/28/2007","$2,300.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555700","18K","C00159954","","P",
"O'MELVENY & MYERS POLITICAL ACTION COMMITTEE","","WASHINGTON","DC","20006","11/08/2007","$400.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912734","18K","C00159954","","P",
"O'MELVENY & MYERS POLITICAL ACTION COMMITTEE","","WASHINGTON","DC","20006","11/08/2007","$2,300.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912734","18K","C00159954","","G",
"O'MELVENY AND MYERS PAC","","WASHINGTON","DC","20004","06/29/2007","$2,300.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240963","18K","C00159954","","P",
"OCEAN STATE PAC","","NORTH PROVIDENCE","RI","02911","06/21/2007","$2,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240963","18K","C00397067","","P",
"OCEAN STATE PAC","","NORTH PROVIDENCE","RI","02911","11/15/2007","$3,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912734","18K","C00397067","","P",
"OCEAN STATE POLITICAL ACTION COMM","PRIOR PERIOD NSF","NORTH PROVIDENCE","RI","02911","04/07/2008","($1,000.00)","","M5","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991138865","18K","C00397067","","G",
"OCEAN STATE POLITICAL ACTION COMM","","NORTH PROVIDENCE","RI","02911","03/31/2008","$1,000.00","","M4","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991181725","18K","C00397067","","G",
"OPERATING ENGINEER'S LOCAL 324 NATIONAL PAC","","LIVONIA","MI","48150","05/31/2007","$5,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240964","18K","C00093989","","P",
"OUR COMMON VALUES PAC COMMITTEE","","CHICAGO","IL","60654","07/02/2008","$5,000.00","","M8","2008","http://docquery.fec.gov/cgi-bin/fecimg/?13960789483","18K","C00399014","","P",
"OWENS CORNING BETTER GOVERNMENT FUND","","TOLEDO","OH","43659","11/24/2008","$5,000.00","","M12","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28935220778","18K","C00200089","","P",
"PAC FOR A CHANGE","","LOS ANGELES","CA","90017","12/06/2007","$5,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912735","18K","C00342048","","G",
"PAC FOR A CHANGE","","LOS ANGELES","CA","90017","02/08/2007","$5,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555701","18K","C00342048","","P",
